-0.01, -0.10338015738364593, 8.538218261962903, 8.231240445212267, 2.2506361925042113, -8.24012277796159, 2.259026118041111
-0.0092, -0.03353532165872067, 14.189054119934637, 14.17155102713317, 0.7113887466852041, -14.169998064900849, 0.7300866790546486
-0.0084, -0.1549202865116205, 18.835224856734634, 18.818848482750287, 0.5905385252568102, -18.833429700920252, 0.6156140979521263
-0.0076, -0.08467561155223033, 23.615980085861104, 23.61021536559393, 0.5353523195213566, -23.60954218016009, 0.5514241956532219
-0.0068000000000000005, -0.1289940449777517, 28.143188038403903, 28.13257432511838, 0.4688315824443014, -28.145873511436637, 0.5061576166590627
-0.006, -0.20592499695690833, 32.094047988945505, 32.09060134258184, 0.3643721500902188, -32.09444468717295, 0.3822934748960025
-0.0052, -0.2307024306452548, 35.42937130513557, 35.428830733284855, 0.3340260460979346, -35.42818683324923, 0.3425876486653972
-0.0044, -0.2022386663711631, 38.14440003967769, 38.14741745005545, 0.301787808978175, -38.140108504300464, 0.30151225667823567
-0.0036, -0.3125945652482269, 40.299521688336405, 40.30107571108262, 0.26785948540173427, -40.29859902821746, 0.2726279316768497
-0.0027999999999999995, -0.2842607149422151, 41.95342135314131, 41.95711807197886, 0.24872444141717873, -41.95026532558082, 0.24149602132010362
-0.002, -0.25905721314870567, 43.16242645364467, 43.166145792531225, 0.23136356688191084, -43.15909972439446, 0.22470889998107152
-0.0011999999999999997, -0.2504006466805429, 43.96039761289626, 43.96590995318863, 0.22004727872459107, -43.95531608321112, 0.21092007280131547
-0.0003999999999999993, -0.2818428784837717, 44.378943985025415, 44.384741595870445, 0.21452379506285357, -44.37400948151853, 0.20584735656319614
0.00040000000000000105, -0.22597673604500654, 44.434086929970746, 44.43943174545489, 0.20937002831213336, -44.428995546241055, 0.201398320871745
0.0011999999999999997, -0.16655211236581538, 44.12846711741483, 44.134244349561676, 0.20625110556584555, -44.122422545720006, 0.20136974354474022
0.002, -0.06917035251335012, 43.46381727536702, 43.468367469287884, 0.2048285031339404, -43.45843492786423, 0.20340979888109498
0.0028000000000000004, -0.143701945895382, 42.43237874323601, 42.438740260273676, 0.2092997849819952, -42.425526840337355, 0.20736008264682732
0.0036000000000000008, -0.1893373165298876, 41.01256873673963, 41.018469620727856, 0.21146036493479003, -41.006483272267076, 0.2161554435920377
0.004400000000000001, -0.111265570232808, 39.17672370193615, 39.17829922559262, 0.22493135581099144, -39.174130735873575, 0.23411461253342528
0.0052, -0.16090925995849023, 36.874959628108385, 36.878500648931755, 0.2536629208707835, -36.87035169678019, 0.2622186782767047
0.006, -0.14881062096723674, 34.03317588004168, 34.03780819055695, 0.28161368881044085, -34.026790739147025, 0.29595998331083656
0.006800000000000002, -0.12927422638152147, 30.509273286618914, 30.514885994774136, 0.32883414876331757, -30.500420770009015, 0.3560003457591654
0.007600000000000001, -0.12754509372712428, 26.06076291036896, 26.06097802143408, 0.3897691226342668, -26.055015320280166, 0.41280464412071904
0.0084, -0.09269772079459021, 20.036188248484116, 20.021129935129164, 0.6790932717549591, -20.028771762017627, 0.6745545581927616
0.009200000000000002, -0.013478182706044782, 5.063366087759697, 4.57731825511388, 1.9672830493002789, -4.597592825684804, 1.974846571838374
