-180, 30.907349729843297, 9.864034872042748, 44.87772628870922, -0.048554816903211256
-170, 63.35186168668217, 4.742739875080756, 72.1997593925465, 58.393550893785815
-160, 80.82484386667849, 1.9176943497692707, 85.56365613918923, 79.11897362939348
-150, 89.10069564851618, 0.8259529830388379, 90.92509793588468, 87.84464224235595
-140, 91.30290127376028, 0.6064489586219151, 92.20531543825683, 90.27123973562135
-130, 90.09670218558347, 0.6922871398700067, 91.26448735437609, 88.54188598728928
-120, 86.65709398010858, 0.6744740254507496, 87.84801709268383, 84.48533455203983
-110, 81.76409022804853, 0.715264056860059, 83.10494100089207, 79.23748101401355
-100, 75.92748459796276, 0.8253396508774554, 77.18969473061955, 73.00152719051572
-90, 69.39146152683342, 0.8155617447980144, 70.46355214852532, 66.25225142584341
-80, 62.27415156475227, 0.8936939799460079, 63.34652480402181, 59.09386434543443
-70, 54.827823378347404, 0.9568339580696446, 55.92493294237074, 51.46079199657009
-60, 47.049971170751064, 0.9852787095495794, 48.10412992007996, 43.58934654559128
-50, 39.04634566107634, 1.006940292378957, 40.09655026137861, 35.58084097541674
-40, 30.840904642169814, 1.0789875511696387, 31.954556895967013, 27.372608970537563
-30, 22.419418286087893, 1.186764399110303, 23.418755084165046, 19.114418120752088
-20, 13.749684592665082, 1.3738718343571195, 15.05887581825544, 10.73751611184236
-10, 3.4213540798846984, 2.005665399124564, 6.366220180841933, -0.32222209809211133
0, -3.474638290219392, 1.9838070869030349, 0.30078860226559867, -6.347637937455762
10, -13.669736792125075, 1.390421880930315, -10.720938283082663, -15.03610799000843
20, -22.397183804162747, 1.2200589683639398, -19.046886401075305, -23.393209130603573
30, -30.819360213315953, 1.1459825896982299, -27.27714954777202, -31.930232040908457
40, -39.03271708353749, 1.1014982106284514, -35.34297203154717, -40.07944356290621
50, -47.03584555717365, 1.0632317564928933, -43.36405880848667, -48.08440274453794
60, -54.82218469135499, 0.9992484289139895, -51.10081276745503, -55.91074702604481
70, -62.27236871785751, 0.9888523385481045, -58.627181501852604, -63.34174623076703
80, -69.31297857266048, 0.8835875175685991, -66.00845965535858, -70.45071653298709
90, -75.79856728489098, 0.9152959127418997, -72.7201290226448, -77.18275991971626
100, -81.59157870846349, 0.8828959678078878, -78.79722100515552, -83.01027777054708
110, -86.44638786875362, 0.7749333197793468, -84.203451356518, -87.86277841760959
120, -89.78125899208702, 0.7625000932695991, -88.39897283284502, -91.28331772986061
130, -91.02113411108924, 0.5523519349261226, -90.25183117363113, -92.21832715189399
140, -88.81515528561555, 0.6057615729090905, -87.87065425666718, -90.55569648631466
150, -80.73287216813473, 1.745127221164428, -79.15239259380319, -85.51442814836354
160, -62.59325485704238, 4.489699610674499, -58.40186266329124, -72.36976223382051
170, -32.68564234585762, 9.409545481579068, -7.468738362603982, -45.78615550962968
